case,time,season,holiday,working,weather,temp,atemp,humidity,windspeed,casual,registered,total
2387,2011-06-07 8:00,summer,No,Yes,cloudy,27.88,31.82,61,8.9981,45,432,477
2388,2011-06-07 9:00,summer,No,Yes,cloudy,29.52,33.335,58,15.0013,27,190,217
2389,2011-06-07 10:00,summer,No,Yes,cloudy,31.16,34.09,48,12.998,37,86,123
2390,2011-06-07 11:00,summer,No,Yes,cloudy,31.16,34.85,52,16.9979,38,113,151
2391,2011-06-07 12:00,summer,No,Yes,cloudy,32.8,36.365,46,19.0012,42,141,183
2392,2011-06-07 13:00,summer,No,Yes,cloudy,32.8,36.365,43,16.9979,55,141,196
2393,2011-06-07 14:00,summer,No,Yes,cloudy,32.8,36.365,43,19.0012,34,112,146
2394,2011-06-07 15:00,summer,No,Yes,cloudy,33.62,37.12,41,22.0028,56,127,183
2395,2011-06-07 16:00,summer,No,Yes,sunny,32.8,35.605,38,15.0013,55,253,308
2396,2011-06-07 17:00,summer,No,Yes,sunny,32.8,36.365,43,16.9979,64,475,539
2397,2011-06-07 18:00,summer,No,Yes,sunny,31.98,34.85,46,19.0012,72,479,551
2398,2011-06-07 19:00,summer,No,Yes,sunny,31.16,34.09,48,16.9979,69,355,424
2399,2011-06-07 20:00,summer,No,Yes,sunny,30.34,34.09,56,8.9981,45,301,346
2400,2011-06-07 21:00,summer,No,Yes,sunny,29.52,34.09,70,8.9981,31,187,218
2401,2011-06-07 22:00,summer,No,Yes,sunny,28.7,32.575,65,8.9981,27,126,153
2402,2011-06-07 23:00,summer,No,Yes,sunny,27.88,31.82,79,7.0015,18,72,90
2403,2011-06-08 0:00,summer,No,Yes,sunny,27.06,29.545,89,8.9981,12,29,41
2404,2011-06-08 1:00,summer,No,Yes,sunny,27.06,30.305,78,0,3,20,23
2405,2011-06-08 2:00,summer,No,Yes,sunny,26.24,28.79,89,6.0032,0,7,7
2406,2011-06-08 3:00,summer,No,Yes,sunny,26.24,28.79,89,6.0032,2,1,3
2407,2011-06-08 4:00,summer,No,Yes,sunny,25.42,28.79,83,0,0,6,6
2408,2011-06-08 5:00,summer,No,Yes,sunny,25.42,28.03,88,0,0,21,21
2409,2011-06-08 6:00,summer,No,Yes,sunny,26.24,28.79,89,8.9981,13,103,116
2410,2011-06-08 7:00,summer,No,Yes,sunny,27.06,31.06,74,7.0015,24,329,353
2411,2011-06-08 8:00,summer,No,Yes,sunny,31.16,35.605,58,11.0014,46,435,481
2412,2011-06-08 9:00,summer,No,Yes,sunny,31.16,35.605,58,11.0014,34,168,202
2413,2011-06-08 10:00,summer,No,Yes,sunny,33.62,37.12,43,15.0013,27,63,90
2414,2011-06-08 11:00,summer,No,Yes,sunny,34.44,37.88,41,12.998,28,106,134
2415,2011-06-08 12:00,summer,No,Yes,sunny,36.08,40.91,42,8.9981,15,134,149
2416,2011-06-08 13:00,summer,No,Yes,sunny,36.9,42.425,42,0,20,116,136
2417,2011-06-08 14:00,summer,No,Yes,sunny,37.72,43.94,40,16.9979,44,111,155
2418,2011-06-08 15:00,summer,No,Yes,sunny,37.72,43.94,40,11.0014,28,100,128
2419,2011-06-08 16:00,summer,No,Yes,sunny,37.72,43.94,40,15.0013,34,199,233
2420,2011-06-08 17:00,summer,No,Yes,sunny,37.72,42.425,35,15.0013,80,426,506
2421,2011-06-08 18:00,summer,No,Yes,sunny,36.9,40.91,37,15.0013,61,398,459
2422,2011-06-08 19:00,summer,No,Yes,sunny,33.62,40.15,59,8.9981,61,323,384
2423,2011-06-08 20:00,summer,No,Yes,sunny,32.8,39.395,63,8.9981,55,225,280
2424,2011-06-08 21:00,summer,No,Yes,sunny,32.8,40.15,66,8.9981,34,168,202
2425,2011-06-08 22:00,summer,No,Yes,sunny,31.16,37.12,75,11.0014,37,139,176
2426,2011-06-08 23:00,summer,No,Yes,sunny,31.16,37.12,75,12.998,18,98,116
2427,2011-06-09 0:00,summer,No,Yes,cloudy,30.34,35.605,79,8.9981,7,40,47
2428,2011-06-09 1:00,summer,No,Yes,sunny,30.34,35.605,79,7.0015,3,13,16
2429,2011-06-09 2:00,summer,No,Yes,cloudy,29.52,35.605,84,11.0014,0,6,6
2430,2011-06-09 3:00,summer,No,Yes,cloudy,29.52,35.605,84,7.0015,0,2,2
2431,2011-06-09 4:00,summer,No,Yes,cloudy,29.52,34.85,79,6.0032,2,4,6
2432,2011-06-09 5:00,summer,No,Yes,cloudy,28.7,33.335,84,0,1,19,20
2433,2011-06-09 6:00,summer,No,Yes,cloudy,29.52,35.605,84,6.0032,13,105,118
2434,2011-06-09 7:00,summer,No,Yes,cloudy,29.52,34.85,79,8.9981,31,283,314
2435,2011-06-09 8:00,summer,No,Yes,cloudy,31.16,36.365,70,7.0015,32,400,432
2436,2011-06-09 9:00,summer,No,Yes,sunny,34.44,39.395,49,0,20,148,168
2437,2011-06-09 10:00,summer,No,Yes,sunny,35.26,40.91,50,19.0012,20,74,94
2438,2011-06-09 11:00,summer,No,Yes,sunny,36.9,42.425,42,15.0013,36,82,118
2439,2011-06-09 12:00,summer,No,Yes,sunny,37.72,42.425,35,12.998,40,100,140
2440,2011-06-09 13:00,summer,No,Yes,sunny,36.9,40.91,37,6.0032,18,118,136
2441,2011-06-09 14:00,summer,No,Yes,sunny,37.72,43.94,40,12.998,25,93,118
2442,2011-06-09 15:00,summer,No,Yes,sunny,38.54,41.665,31,11.0014,18,86,104
2443,2011-06-09 16:00,summer,No,Yes,sunny,37.72,41.665,33,8.9981,30,170,200
2444,2011-06-09 17:00,summer,No,Yes,sunny,36.9,40.91,37,16.9979,54,355,409
2445,2011-06-09 18:00,summer,No,Yes,sunny,36.08,40.15,39,19.0012,52,414,466
2446,2011-06-09 19:00,summer,No,Yes,cloudy,34.44,37.12,39,22.0028,55,271,326
2447,2011-06-09 20:00,summer,No,Yes,cloudy,32.8,36.365,43,12.998,40,214,254
2448,2011-06-09 21:00,summer,No,Yes,weak rain snow,31.16,34.85,52,0,29,142,171
2449,2011-06-09 22:00,summer,No,Yes,cloudy,30.34,34.09,58,11.0014,22,131,153
2450,2011-06-09 23:00,summer,No,Yes,cloudy,30.34,34.85,57,11.0014,15,82,97
2451,2011-06-10 0:00,summer,No,Yes,weak rain snow,28.7,32.575,65,15.0013,8,61,69
2452,2011-06-10 1:00,summer,No,Yes,weak rain snow,28.7,32.575,65,15.0013,5,18,23
2453,2011-06-10 2:00,summer,No,Yes,sunny,27.88,31.82,69,11.0014,6,7,13
2454,2011-06-10 3:00,summer,No,Yes,sunny,27.88,31.82,69,11.0014,3,3,6
2455,2011-06-10 4:00,summer,No,Yes,sunny,27.06,30.305,78,11.0014,0,4,4
2456,2011-06-10 5:00,summer,No,Yes,sunny,27.06,30.305,78,11.0014,0,28,28
2457,2011-06-10 6:00,summer,No,Yes,sunny,27.06,30.305,78,6.0032,10,94,104
2458,2011-06-10 7:00,summer,No,Yes,sunny,29.52,34.09,66,7.0015,25,242,267
2459,2011-06-10 8:00,summer,No,Yes,sunny,30.34,34.09,58,8.9981,29,423,452
2460,2011-06-10 9:00,summer,No,Yes,sunny,31.16,34.85,55,0,37,176,213
2461,2011-06-10 10:00,summer,No,Yes,sunny,31.98,35.605,52,0,23,88,111
2462,2011-06-10 11:00,summer,No,Yes,sunny,33.62,37.88,46,0,46,107,153
2463,2011-06-10 12:00,summer,No,Yes,sunny,34.44,37.88,44,8.9981,40,167,207
2464,2011-06-10 13:00,summer,No,Yes,sunny,34.44,37.88,44,7.0015,40,149,189
2465,2011-06-10 14:00,summer,No,Yes,sunny,35.26,38.635,39,0,44,121,165
2466,2011-06-10 15:00,summer,No,Yes,sunny,34.44,37.88,44,7.0015,49,163,212
2467,2011-06-10 16:00,summer,No,Yes,sunny,33.62,39.395,56,19.9995,46,239,285
2468,2011-06-10 17:00,summer,No,Yes,sunny,33.62,38.635,52,15.0013,63,454,517
2469,2011-06-10 18:00,summer,No,Yes,sunny,32.8,38.635,59,15.0013,96,367,463
2470,2011-06-10 19:00,summer,No,Yes,sunny,31.98,37.12,59,12.998,61,245,306
2471,2011-06-10 20:00,summer,No,Yes,sunny,31.16,35.605,62,7.0015,53,197,250
2472,2011-06-10 21:00,summer,No,Yes,sunny,31.16,36.365,66,8.9981,55,163,218
2473,2011-06-10 22:00,summer,No,Yes,sunny,29.52,34.85,74,16.9979,40,145,185
2474,2011-06-10 23:00,summer,No,Yes,sunny,29.52,34.85,74,11.0014,36,110,146
2475,2011-06-11 0:00,summer,No,No,sunny,28.7,33.335,79,8.9981,28,89,117
2476,2011-06-11 1:00,summer,No,No,sunny,28.7,33.335,79,6.0032,10,67,77
2477,2011-06-11 2:00,summer,No,No,sunny,28.7,33.335,79,7.0015,10,50,60
2478,2011-06-11 3:00,summer,No,No,sunny,27.88,31.82,83,6.0032,10,18,28
2479,2011-06-11 4:00,summer,No,No,sunny,27.88,31.82,79,6.0032,4,9,13
2480,2011-06-11 5:00,summer,No,No,sunny,27.88,31.82,74,8.9981,4,12,16
2481,2011-06-11 6:00,summer,No,No,sunny,28.7,32.575,61,8.9981,9,31,40
2482,2011-06-11 7:00,summer,No,No,sunny,29.52,33.335,58,12.998,18,50,68
2483,2011-06-11 8:00,summer,No,No,sunny,30.34,34.09,58,12.998,32,111,143
2484,2011-06-11 9:00,summer,No,No,sunny,30.34,34.09,62,8.9981,59,171,230
2485,2011-06-11 10:00,summer,No,No,sunny,30.34,34.09,58,11.0014,91,173,264
2486,2011-06-11 11:00,summer,No,No,sunny,31.16,35.605,62,8.9981,110,215,325
2487,2011-06-11 12:00,summer,No,No,sunny,32.8,37.88,55,15.0013,112,235,347
2488,2011-06-11 13:00,summer,No,No,sunny,32.8,37.88,55,12.998,150,237,387
2489,2011-06-11 14:00,summer,No,No,sunny,33.62,38.635,49,7.0015,148,232,380
2490,2011-06-11 15:00,summer,No,No,sunny,33.62,38.635,49,7.0015,142,232,374
2491,2011-06-11 16:00,summer,No,No,cloudy,32.8,36.365,46,12.998,169,225,394
2492,2011-06-11 17:00,summer,No,No,cloudy,30.34,34.09,58,11.0014,147,190,337
2493,2011-06-11 18:00,summer,No,No,cloudy,29.52,34.09,62,8.9981,131,155,286
2494,2011-06-11 19:00,summer,No,No,sunny,28.7,32.575,65,12.998,97,167,264
2495,2011-06-11 20:00,summer,No,No,sunny,27.88,31.82,74,16.9979,95,180,275
2496,2011-06-11 21:00,summer,No,No,sunny,27.06,31.06,74,15.0013,76,144,220
2497,2011-06-11 22:00,summer,No,No,sunny,27.06,30.305,78,15.0013,53,137,190
2498,2011-06-11 23:00,summer,No,No,sunny,27.06,31.06,74,7.0015,24,107,131
2499,2011-06-12 0:00,summer,No,No,sunny,27.06,30.305,78,15.0013,19,100,119
2500,2011-06-12 1:00,summer,No,No,sunny,26.24,28.79,83,7.0015,19,74,93
2501,2011-06-12 2:00,summer,No,No,sunny,26.24,28.79,89,16.9979,9,57,66
2502,2011-06-12 3:00,summer,No,No,sunny,26.24,28.79,89,19.0012,8,20,28
2503,2011-06-12 4:00,summer,No,No,sunny,25.42,28.03,88,11.0014,8,6,14
2504,2011-06-12 5:00,summer,No,No,sunny,25.42,28.03,88,15.0013,5,5,10
2505,2011-06-12 6:00,summer,No,No,sunny,25.42,28.03,88,7.0015,5,9,14
2506,2011-06-12 7:00,summer,No,No,sunny,26.24,29.545,78,7.0015,7,27,34
2507,2011-06-12 8:00,summer,No,No,sunny,28.7,33.335,74,0,28,64,92
2508,2011-06-12 9:00,summer,No,No,sunny,29.52,34.09,66,0,75,107,182
2509,2011-06-12 10:00,summer,No,No,sunny,31.16,35.605,58,6.0032,120,191,311
2510,2011-06-12 11:00,summer,No,No,sunny,31.98,36.365,55,7.0015,131,236,367
2511,2011-06-12 12:00,summer,No,No,sunny,33.62,37.88,46,0,176,244,420
2512,2011-06-12 13:00,summer,No,No,sunny,31.98,37.12,59,19.0012,109,264,373
2513,2011-06-12 14:00,summer,No,No,sunny,33.62,39.395,56,16.9979,96,219,315
2514,2011-06-12 15:00,summer,No,No,sunny,32.8,38.635,59,19.9995,142,218,360
2515,2011-06-12 16:00,summer,No,No,weak rain snow,27.88,31.82,83,19.0012,115,235,350
2516,2011-06-12 17:00,summer,No,No,weak rain snow,27.88,31.82,83,19.0012,94,158,252
2517,2011-06-12 18:00,summer,No,No,sunny,28.7,33.335,74,11.0014,69,187,256
2518,2011-06-12 19:00,summer,No,No,sunny,28.7,33.335,74,7.0015,67,156,223
2519,2011-06-12 20:00,summer,No,No,sunny,27.06,30.305,83,11.0014,62,144,206
2520,2011-06-12 21:00,summer,No,No,sunny,27.06,30.305,83,7.0015,39,101,140
2521,2011-06-12 22:00,summer,No,No,sunny,26.24,28.79,83,8.9981,31,97,128
2522,2011-06-12 23:00,summer,No,No,sunny,26.24,29.545,78,12.998,33,74,107
2523,2011-06-13 0:00,summer,No,Yes,sunny,26.24,29.545,78,8.9981,8,20,28
2524,2011-06-13 1:00,summer,No,Yes,sunny,26.24,30.305,73,15.0013,6,10,16
2525,2011-06-13 2:00,summer,No,Yes,sunny,25.42,29.545,73,19.0012,2,8,10
2526,2011-06-13 3:00,summer,No,Yes,sunny,24.6,30.305,60,32.9975,1,6,7
2527,2011-06-13 4:00,summer,No,Yes,sunny,22.96,26.515,64,19.9995,1,3,4
2528,2011-06-13 5:00,summer,No,Yes,sunny,22.14,25.76,64,26.0027,2,27,29
2529,2011-06-13 6:00,summer,No,Yes,sunny,22.14,25.76,64,27.9993,7,98,105
2530,2011-06-13 7:00,summer,No,Yes,sunny,22.96,26.515,56,23.9994,26,302,328
2531,2011-06-13 8:00,summer,No,Yes,sunny,23.78,27.275,49,30.0026,44,432,476
2532,2011-06-13 9:00,summer,No,Yes,sunny,25.42,31.06,46,23.9994,35,189,224
2533,2011-06-13 10:00,summer,No,Yes,sunny,26.24,31.06,41,22.0028,38,80,118
2534,2011-06-13 11:00,summer,No,Yes,sunny,27.06,31.06,41,19.9995,53,106,159
2535,2011-06-13 12:00,summer,No,Yes,sunny,27.06,31.06,41,19.0012,35,161,196
2536,2011-06-13 13:00,summer,No,Yes,sunny,28.7,31.82,37,0,53,174,227
2537,2011-06-13 14:00,summer,No,Yes,sunny,28.7,31.82,34,16.9979,55,145,200
2538,2011-06-13 15:00,summer,No,Yes,sunny,28.7,31.82,37,30.0026,58,127,185
2539,2011-06-13 16:00,summer,No,Yes,sunny,28.7,31.82,37,27.9993,64,262,326
2540,2011-06-13 17:00,summer,No,Yes,sunny,28.7,31.82,39,22.0028,72,529,601
2541,2011-06-13 18:00,summer,No,Yes,sunny,28.7,31.82,37,23.9994,76,510,586
2542,2011-06-13 19:00,summer,No,Yes,sunny,27.06,31.06,39,19.0012,75,348,423
2543,2011-06-13 20:00,summer,No,Yes,sunny,26.24,31.06,44,16.9979,78,253,331
2544,2011-06-13 21:00,summer,No,Yes,sunny,26.24,31.06,41,16.9979,40,178,218
2545,2011-06-13 22:00,summer,No,Yes,sunny,25.42,31.06,46,15.0013,20,114,134
2546,2011-06-13 23:00,summer,No,Yes,sunny,25.42,31.06,46,12.998,14,75,89
2547,2011-06-14 0:00,summer,No,Yes,sunny,24.6,31.06,49,12.998,13,18,31
2548,2011-06-14 1:00,summer,No,Yes,sunny,24.6,31.06,49,16.9979,3,10,13
2549,2011-06-14 2:00,summer,No,Yes,sunny,24.6,31.06,49,19.0012,2,8,10
2550,2011-06-14 3:00,summer,No,Yes,sunny,23.78,27.275,53,22.0028,1,1,2
2551,2011-06-14 4:00,summer,No,Yes,sunny,22.14,25.76,60,16.9979,0,3,3
2552,2011-06-14 5:00,summer,No,Yes,sunny,22.14,25.76,56,22.0028,3,23,26
2553,2011-06-14 6:00,summer,No,Yes,sunny,22.14,25.76,56,19.9995,6,107,113
2554,2011-06-14 7:00,summer,No,Yes,sunny,22.96,26.515,52,27.9993,19,346,365
2555,2011-06-14 8:00,summer,No,Yes,sunny,23.78,27.275,49,26.0027,45,441,486
2556,2011-06-14 9:00,summer,No,Yes,sunny,25.42,31.06,46,12.998,19,174,193
2557,2011-06-14 10:00,summer,No,Yes,sunny,25.42,31.06,46,15.0013,33,97,130
2558,2011-06-14 11:00,summer,No,Yes,sunny,26.24,31.06,41,19.0012,40,103,143
2559,2011-06-14 12:00,summer,No,Yes,sunny,26.24,31.06,41,23.9994,30,139,169
2560,2011-06-14 13:00,summer,No,Yes,sunny,26.24,31.06,44,15.0013,33,176,209
2561,2011-06-14 14:00,summer,No,Yes,cloudy,26.24,31.06,47,12.998,41,118,159
2562,2011-06-14 15:00,summer,No,Yes,sunny,26.24,31.06,47,11.0014,42,136,178
2563,2011-06-14 16:00,summer,No,Yes,sunny,27.88,31.82,41,12.998,51,279,330
2564,2011-06-14 17:00,summer,No,Yes,weak rain snow,26.24,31.06,50,19.0012,85,484,569
2565,2011-06-14 18:00,summer,No,Yes,sunny,25.42,31.06,51,22.0028,65,473,538
2566,2011-06-14 19:00,summer,No,Yes,sunny,26.24,31.06,50,23.9994,51,335,386
2567,2011-06-14 20:00,summer,No,Yes,sunny,24.6,31.06,56,11.0014,60,237,297
2568,2011-06-14 21:00,summer,No,Yes,sunny,24.6,31.06,56,19.9995,37,206,243
2569,2011-06-14 22:00,summer,No,Yes,sunny,23.78,27.275,60,15.0013,29,159,188
2570,2011-06-14 23:00,summer,No,Yes,sunny,22.96,26.515,68,15.0013,19,91,110
2571,2011-06-15 0:00,summer,No,Yes,sunny,22.96,26.515,64,23.9994,8,44,52
2572,2011-06-15 1:00,summer,No,Yes,sunny,22.14,25.76,64,19.0012,0,14,14
2573,2011-06-15 2:00,summer,No,Yes,sunny,21.32,25,63,15.0013,0,9,9
2574,2011-06-15 3:00,summer,No,Yes,sunny,20.5,24.24,68,16.9979,0,1,1
2575,2011-06-15 4:00,summer,No,Yes,sunny,20.5,24.24,63,19.0012,0,4,4
2576,2011-06-15 5:00,summer,No,Yes,sunny,19.68,23.485,67,19.0012,1,20,21
2577,2011-06-15 6:00,summer,No,Yes,sunny,20.5,24.24,63,16.9979,11,110,121
2578,2011-06-15 7:00,summer,No,Yes,sunny,22.14,25.76,60,8.9981,22,348,370
2579,2011-06-15 8:00,summer,No,Yes,sunny,23.78,27.275,53,8.9981,53,445,498
2580,2011-06-15 9:00,summer,No,Yes,sunny,24.6,31.06,49,0,22,185,207
2581,2011-06-15 10:00,summer,No,Yes,sunny,26.24,31.06,47,11.0014,27,108,135
2582,2011-06-15 11:00,summer,No,Yes,sunny,27.88,31.82,36,0,49,115,164
2583,2011-06-15 12:00,summer,No,Yes,sunny,28.7,31.82,34,15.0013,33,178,211
2584,2011-06-15 13:00,summer,No,Yes,sunny,30.34,32.575,28,19.0012,43,146,189
2585,2011-06-15 14:00,summer,No,Yes,sunny,30.34,32.575,28,0,50,128,178
2586,2011-06-15 15:00,summer,No,Yes,sunny,31.16,33.335,27,0,33,131,164
2587,2011-06-15 16:00,summer,No,Yes,sunny,31.16,33.335,27,8.9981,47,265,312
2588,2011-06-15 17:00,summer,No,Yes,sunny,30.34,32.575,28,7.0015,83,555,638
2589,2011-06-15 18:00,summer,No,Yes,sunny,29.52,32.575,32,8.9981,80,527,607
2590,2011-06-15 19:00,summer,No,Yes,sunny,28.7,31.82,37,19.0012,54,362,416
2591,2011-06-15 20:00,summer,No,Yes,sunny,27.06,31.06,44,11.0014,57,273,330
2592,2011-06-15 21:00,summer,No,Yes,sunny,26.24,31.06,47,15.0013,48,209,257
2593,2011-06-15 22:00,summer,No,Yes,sunny,25.42,31.06,50,7.0015,31,144,175
2594,2011-06-15 23:00,summer,No,Yes,sunny,25.42,31.06,53,0,17,90,107
2595,2011-06-16 0:00,summer,No,Yes,sunny,24.6,31.06,56,7.0015,9,38,47
2596,2011-06-16 1:00,summer,No,Yes,sunny,23.78,27.275,60,0,4,13,17
2597,2011-06-16 2:00,summer,No,Yes,sunny,24.6,31.06,56,6.0032,1,4,5
2598,2011-06-16 3:00,summer,No,Yes,cloudy,22.96,26.515,73,6.0032,0,4,4
2599,2011-06-16 4:00,summer,No,Yes,cloudy,22.96,26.515,68,7.0015,0,6,6
2600,2011-06-16 5:00,summer,No,Yes,sunny,24.6,30.305,64,12.998,7,18,25
2601,2011-06-16 6:00,summer,No,Yes,weak rain snow,23.78,27.275,73,11.0014,8,104,112
2602,2011-06-16 7:00,summer,No,Yes,weak rain snow,22.96,26.515,78,11.0014,16,172,188
2603,2011-06-16 8:00,summer,No,Yes,cloudy,24.6,29.545,69,8.9981,24,364,388
2604,2011-06-16 9:00,summer,No,Yes,cloudy,25.42,30.305,65,12.998,29,232,261
2605,2011-06-16 10:00,summer,No,Yes,cloudy,27.06,31.06,61,16.9979,18,103,121
2606,2011-06-16 11:00,summer,No,Yes,cloudy,27.88,31.82,61,19.9995,33,117,150
2607,2011-06-16 12:00,summer,No,Yes,sunny,29.52,33.335,54,26.0027,41,165,206
2608,2011-06-16 13:00,summer,No,Yes,cloudy,29.52,33.335,54,16.9979,37,114,151
2609,2011-06-16 14:00,summer,No,Yes,cloudy,29.52,33.335,54,22.0028,39,114,153
2610,2011-06-16 15:00,summer,No,Yes,cloudy,28.7,32.575,61,19.9995,32,127,159
2611,2011-06-16 16:00,summer,No,Yes,weak rain snow,27.06,31.06,69,12.998,36,258,294
2612,2011-06-16 17:00,summer,No,Yes,cloudy,26.24,29.545,78,7.0015,42,230,272
2613,2011-06-16 18:00,summer,No,Yes,sunny,26.24,28.79,83,15.0013,26,299,325
2614,2011-06-16 19:00,summer,No,Yes,sunny,25.42,28.79,83,19.0012,58,269,327
2615,2011-06-16 20:00,summer,No,Yes,sunny,25.42,28.79,83,22.0028,25,176,201
2616,2011-06-16 21:00,summer,No,Yes,weak rain snow,25.42,28.79,83,16.9979,34,154,188
2617,2011-06-16 22:00,summer,No,Yes,weak rain snow,25.42,28.79,83,16.9979,24,127,151
2618,2011-06-16 23:00,summer,No,Yes,weak rain snow,24.6,28.03,83,16.9979,2,14,16
2619,2011-06-17 0:00,summer,No,Yes,sunny,22.96,26.515,88,6.0032,3,21,24
2620,2011-06-17 1:00,summer,No,Yes,sunny,22.96,26.515,94,8.9981,4,19,23
2621,2011-06-17 2:00,summer,No,Yes,sunny,22.96,26.515,94,7.0015,2,11,13
2622,2011-06-17 3:00,summer,No,Yes,sunny,22.96,26.515,94,7.0015,1,5,6
2623,2011-06-17 4:00,summer,No,Yes,sunny,22.14,25.76,94,8.9981,1,5,6
2624,2011-06-17 5:00,summer,No,Yes,sunny,22.14,25.76,100,0,1,12,13
2625,2011-06-17 6:00,summer,No,Yes,sunny,22.96,26.515,94,0,8,89,97
2626,2011-06-17 7:00,summer,No,Yes,sunny,24.6,28.03,83,0,25,225,250
2627,2011-06-17 8:00,summer,No,Yes,cloudy,24.6,28.03,83,0,28,426,454
2628,2011-06-17 9:00,summer,No,Yes,sunny,28.7,32.575,58,12.998,28,196,224
2629,2011-06-17 10:00,summer,No,Yes,sunny,28.7,32.575,58,12.998,44,126,170
2630,2011-06-17 11:00,summer,No,Yes,sunny,27.88,31.82,69,16.9979,43,138,181
2631,2011-06-17 12:00,summer,No,Yes,sunny,28.7,32.575,65,16.9979,49,194,243
2632,2011-06-17 13:00,summer,No,Yes,sunny,30.34,34.09,62,19.0012,48,156,204
2633,2011-06-17 14:00,summer,No,Yes,sunny,31.16,34.85,52,12.998,73,142,215
2634,2011-06-17 15:00,summer,No,Yes,sunny,31.98,34.85,43,15.0013,62,181,243
2635,2011-06-17 16:00,summer,No,Yes,sunny,31.16,34.09,45,11.0014,69,286,355
2636,2011-06-17 17:00,summer,No,Yes,weak rain snow,31.16,34.09,40,12.998,85,467,552
2637,2011-06-17 18:00,summer,No,Yes,weak rain snow,31.16,34.09,40,12.998,62,388,450
2638,2011-06-17 19:00,summer,No,Yes,weak rain snow,26.24,28.79,83,16.9979,53,275,328
2639,2011-06-17 20:00,summer,No,Yes,sunny,26.24,29.545,78,7.0015,40,192,232
2640,2011-06-17 21:00,summer,No,Yes,sunny,26.24,29.545,78,6.0032,49,159,208
2641,2011-06-17 22:00,summer,No,Yes,sunny,25.42,28.03,88,8.9981,48,127,175
2642,2011-06-17 23:00,summer,No,Yes,sunny,25.42,28.79,83,8.9981,37,141,178
2643,2011-06-18 0:00,summer,No,No,sunny,25.42,28.03,88,8.9981,21,83,104
2644,2011-06-18 1:00,summer,No,No,sunny,25.42,28.79,83,7.0015,15,80,95
2645,2011-06-18 2:00,summer,No,No,sunny,24.6,27.275,88,0,16,37,53
2646,2011-06-18 3:00,summer,No,No,sunny,24.6,27.275,88,6.0032,4,16,20
2647,2011-06-18 4:00,summer,No,No,sunny,24.6,27.275,88,6.0032,1,4,5
2648,2011-06-18 5:00,summer,No,No,sunny,25.42,28.79,83,0,1,6,7
2649,2011-06-18 6:00,summer,No,No,sunny,25.42,28.79,83,7.0015,9,18,27
2650,2011-06-18 7:00,summer,No,No,sunny,26.24,29.545,78,8.9981,12,45,57
2651,2011-06-18 8:00,summer,No,No,sunny,27.06,30.305,78,6.0032,28,103,131
2652,2011-06-18 9:00,summer,No,No,sunny,28.7,32.575,61,15.0013,62,156,218
2653,2011-06-18 10:00,summer,No,No,sunny,29.52,34.09,62,12.998,68,176,244
2654,2011-06-18 11:00,summer,No,No,sunny,29.52,34.09,62,8.9981,134,270,404
2655,2011-06-18 12:00,summer,No,No,sunny,30.34,34.85,66,6.0032,162,258,420
2656,2011-06-18 13:00,summer,No,No,sunny,31.16,34.85,55,0,135,192,327
2657,2011-06-18 14:00,summer,No,No,cloudy,32.8,36.365,46,19.0012,138,196,334
2658,2011-06-18 15:00,summer,No,No,cloudy,33.62,37.88,46,8.9981,153,214,367
2659,2011-06-18 16:00,summer,No,No,cloudy,31.16,34.85,52,15.0013,193,275,468
2660,2011-06-18 17:00,summer,No,No,cloudy,31.16,34.09,48,11.0014,210,239,449
2661,2011-06-18 18:00,summer,No,No,cloudy,30.34,34.09,55,12.998,118,263,381
2662,2011-06-18 19:00,summer,No,No,cloudy,30.34,33.335,51,7.0015,99,227,326
2663,2011-06-18 20:00,summer,No,No,cloudy,29.52,33.335,58,8.9981,61,127,188
2664,2011-06-18 21:00,summer,No,No,cloudy,29.52,34.09,66,7.0015,58,125,183
2665,2011-06-18 22:00,summer,No,No,cloudy,29.52,34.09,62,8.9981,56,105,161
2666,2011-06-18 23:00,summer,No,No,cloudy,29.52,34.09,62,0,53,97,150
2667,2011-06-19 0:00,summer,No,No,sunny,28.7,32.575,65,0,18,71,89
2668,2011-06-19 1:00,summer,No,No,cloudy,28.7,32.575,65,6.0032,17,59,76
2669,2011-06-19 2:00,summer,No,No,sunny,27.88,31.82,74,6.0032,13,59,72
2670,2011-06-19 3:00,summer,No,No,cloudy,27.06,30.305,78,8.9981,14,16,30
2671,2011-06-19 4:00,summer,No,No,cloudy,27.06,31.06,74,8.9981,7,10,17
2672,2011-06-19 5:00,summer,No,No,cloudy,27.06,30.305,78,0,7,12,19
2673,2011-06-19 6:00,summer,No,No,cloudy,27.06,30.305,78,11.0014,11,22,33
2674,2011-06-19 7:00,summer,No,No,cloudy,27.06,30.305,78,11.0014,35,36,71
2675,2011-06-19 8:00,summer,No,No,weak rain snow,27.88,31.82,74,7.0015,25,59,84
2676,2011-06-19 9:00,summer,No,No,cloudy,27.88,31.82,74,7.0015,58,111,169
2677,2011-06-19 10:00,summer,No,No,cloudy,28.7,32.575,61,7.0015,86,158,244
2678,2011-06-19 11:00,summer,No,No,cloudy,29.52,33.335,58,6.0032,141,236,377
2679,2011-06-19 12:00,summer,No,No,cloudy,30.34,34.09,55,6.0032,141,255,396
2680,2011-06-19 13:00,summer,No,No,cloudy,30.34,33.335,51,0,149,214,363
