id,churn,promotion,phone,internet,security,streaming,unlimited,gender,marriage,city,churn_category,churn_reason,age,no_dependents,cltv,population,monthly_charge,extra_data_charge,long_charge,total_contact,noreferral,duration,download,total_service_issue
7663-ZTEGJ,0,None,Yes,Yes,No,Yes,No,Male,No,Escondido,,,46,0,3055,48690,100.55,651,1447.68,0,0,29,23,0
3935-TBRZZ,0,Offer B,Yes,No,No,No,No,Male,Yes,Twentynine Palms,,,54,0,3037,14104,25.7,0,674.52,1,10,44,0,0
8111-BKVDS,0,Offer D,No,Yes,Yes,No,Yes,Female,No,Escondido,,,31,0,2164,48690,40.7,0,0,2,0,10,24,0
8734-DKSTZ,0,Offer D,Yes,Yes,No,Yes,No,Female,Yes,Winterhaven,,,20,2,4922,3663,85.95,653,65,0,0,10,76,0
4360-PNRQB,0,Offer D,Yes,Yes,No,No,Yes,Male,No,Yucca Valley,,,27,0,4030,20486,75.6,0,273.24,1,0,18,42,1
6152-ONASV,0,Offer A,Yes,Yes,Yes,No,No,Female,Yes,Landers,,,49,0,4620,2182,58.25,1193,2819.28,4,4,68,30,2
7781-HVGMK,0,Offer A,No,Yes,Yes,Yes,Yes,Female,Yes,Amboy,,,56,0,5092,42,65.2,143.53,0,1,5,72,30,0
2181-UAESM,0,None,Yes,Yes,Yes,No,No,Male,No,Angelus Oaks,,,30,0,3477,301,53.45,91,25.18,2,0,2,76,0
6048-NJXHX,0,Offer B,Yes,No,No,No,No,Male,Yes,Apple Valley,,,21,0,2011,28819,19.75,0,1453.86,1,1,41,0,1
2320-SLKMB,0,None,No,Yes,No,No,No,Female,No,Baker,,,46,0,3080,904,44.45,343,0,1,0,26,29,0
4980-URKXC,0,None,Yes,No,No,No,No,Male,Yes,Fort Irwin,,,26,0,5744,9465,20.85,0,453.96,2,1,36,0,1
4376-KFVRS,0,Offer A,Yes,Yes,Yes,Yes,No,Male,Yes,Barstow,,,52,0,4842,31293,114.05,254,2214,0,5,72,3,0
5886-VLQVU,0,None,Yes,Yes,No,Yes,Yes,Male,Yes,Grand Terrace,,,30,0,4945,11024,89.85,0,869.05,2,0,35,51,0
3577-AMVUX,0,None,Yes,Yes,No,No,Yes,Male,No,Big Bear City,,,59,0,2962,9899,55.05,0,14.65,1,0,1,15,0
0771-WLCLA,0,Offer D,Yes,Yes,Yes,Yes,Yes,Female,Yes,Big Bear Lake,,,49,1,2683,5447,112.95,0,743.2,1,8,16,12,0
0206-TBWLC,0,Offer B,Yes,Yes,Yes,Yes,No,Female,Yes,Calimesa,,,63,0,4488,7334,114.65,1573,615.6,2,7,54,26,0
2937-FTHUR,0,Offer D,Yes,Yes,Yes,Yes,No,Female,No,Cedar Glen,,,45,3,2466,455,64.8,327,764.1,1,0,18,28,0
1910-FMXJM,0,None,Yes,Yes,No,Yes,Yes,Female,Yes,Colton,,,59,0,5544,52202,80.4,0,1775.88,0,8,36,23,0
0732-OCQOC,0,Offer B,Yes,No,No,No,No,Female,Yes,Death Valley,,,30,0,5674,443,25.05,0,276.64,1,10,52,0,0
5168-MSWXT,0,None,Yes,Yes,No,Yes,No,Male,Yes,Essex,,,26,3,5505,115,94.75,623,177.12,1,4,8,82,1
1090-ESELR,0,Offer A,Yes,Yes,Yes,Yes,Yes,Male,Yes,Fawnskin,,,47,0,5534,414,105.5,0,1962,1,8,72,19,0
8592-PLTMQ,0,Offer B,Yes,No,No,No,No,Female,No,Fontana,,,53,0,5655,82630,24.7,0,257.92,0,0,64,0,0
8847-GEOOQ,0,Offer B,No,Yes,No,Yes,No,Male,Yes,Fontana,,,34,0,5359,29847,60.2,72,0,0,10,60,2,0
4785-FCIFB,0,Offer B,Yes,No,No,No,No,Female,Yes,Forest Falls,,,20,0,4900,958,24.4,0,1225.49,0,10,61,0,0
8313-NDOIA,0,None,Yes,Yes,No,Yes,Yes,Female,No,Green Valley Lake,,,48,0,5813,317,104.15,0,930.96,3,0,24,4,0
5149-CUZUJ,0,None,Yes,Yes,No,No,No,Male,Yes,Helendale,,,35,0,2037,4948,92.9,443,765.52,1,1,28,16,0
0942-KOWSM,0,Offer C,Yes,Yes,No,Yes,Yes,Female,Yes,Hesperia,,,24,0,4274,68515,80.8,125.57,478.2,0,4,30,53,0
4237-CLSMM,0,None,Yes,No,No,No,No,Male,Yes,Highland,,,45,0,4823,48245,20,0,68.76,2,10,2,0,0
1452-VOQCH,0,None,Yes,Yes,No,No,Yes,Male,No,Hinkley,,,61,0,4120,1933,75.1,0,4.53,2,0,1,28,0
4719-UMSIY,0,None,Yes,No,No,No,No,Male,No,Lake Arrowhead,,,52,2,2231,9793,19.65,0,93,0,0,6,0,0
6614-VBEGU,0,Offer C,Yes,Yes,No,Yes,No,Female,Yes,Loma Linda,,,23,0,4208,18068,69.45,952,1057.44,0,8,24,59,0
2996-XAUVF,0,Offer A,No,Yes,No,Yes,Yes,Male,No,Needles,,,25,0,5055,5488,40.05,0,0,1,0,70,59,0
5968-XQIVE,0,Offer A,Yes,Yes,No,No,No,Male,Yes,Temecula,,,32,0,6016,46171,89.7,1186,833.04,2,2,72,18,2
8896-RAZCR,0,Offer B,Yes,No,No,No,No,Female,No,Oro Grande,,,42,0,2809,909,19.9,0,591.8,0,0,44,0,0
1304-BCCFO,0,None,Yes,Yes,No,Yes,No,Male,Yes,Redlands,,,24,0,4900,36675,70.05,463,134.19,0,2,9,82,0
4104-PVRPS,0,Offer C,Yes,Yes,Yes,No,Yes,Male,Yes,Rialto,,,56,0,2977,75882,53.6,0,24.48,1,7,24,3,0
4431-EDMIQ,0,None,Yes,Yes,Yes,No,No,Female,Yes,Sugarloaf,,,47,3,2950,1834,75.7,294,113.54,3,8,7,53,0
0486-LGCCH,0,Offer D,Yes,No,No,No,No,Male,Yes,Victorville,,,48,2,3372,12083,19.65,0,448.36,1,2,11,0,0
5168-MQQCA,0,Offer A,Yes,Yes,No,Yes,No,Female,Yes,Yucaipa,,,50,0,6288,41575,108.5,1281,2767.68,2,2,72,16,0
7971-HLVXI,0,Offer A,Yes,Yes,No,Yes,Yes,Male,Yes,San Bernardino,,,62,2,6202,53636,84.5,122.62,3168,1,4,72,20,0
9094-AZPHK,0,Offer D,Yes,Yes,No,Yes,Yes,Female,No,San Bernardino,,,64,0,2565,24644,100.15,0,481.05,0,0,15,28,0
3649-JPUGY,0,Offer A,Yes,Yes,No,Yes,Yes,Male,No,San Bernardino,,,26,0,5842,49355,88.6,0,3201.12,1,0,72,48,1
4472-LVYGI,0,None,No,Yes,Yes,No,Yes,Female,Yes,San Bernardino,,,43,0,2578,12149,52.55,0,0,0,2,10,20,0
3552-CTCYF,0,Offer B,Yes,Yes,No,Yes,No,Male,Yes,San Bernardino,,,42,3,4046,23146,104.8,5014,2565.99,1,4,63,76,1
6778-YSNIH,0,None,Yes,Yes,No,No,No,Female,No,Riverside,,,63,0,5810,18999,59,30,54.04,0,0,2,26,0
6579-JPICP,0,None,Yes,No,No,No,No,Male,No,Riverside,,,31,0,2968,38446,20.4,0,17.81,0,0,1,0,0
4134-BSXLX,0,Offer C,Yes,Yes,Yes,No,No,Male,Yes,Riverside,,,32,0,3851,48649,60.9,429,808.08,2,7,28,24,1
0505-SPOOW,0,Offer A,Yes,No,No,No,No,Female,Yes,Riverside,,,41,0,4500,17147,19.8,0,819.7,0,7,70,0,0
4374-YMUSQ,0,Offer C,Yes,Yes,Yes,Yes,No,Male,No,Lake Elsinore,,,64,0,4022,38519,116.25,507,761.94,1,0,34,13,0
3957-HHLMR,0,Offer A,Yes,Yes,Yes,Yes,No,Female,Yes,Aguanga,,,50,0,6316,2433,65.2,545,2080.4,0,1,70,12,0
7803-XOCCZ,0,Offer B,Yes,Yes,Yes,No,Yes,Female,Yes,Anza,,,54,2,6099,3745,84.05,0,1661.92,1,1,52,26,0
5736-YEJAX,0,Offer A,Yes,Yes,Yes,No,No,Male,No,Hemet,,,23,0,5189,29687,79.45,2531,1825.05,1,0,69,46,0
8981-FJGLA,0,Offer D,Yes,Yes,No,No,Yes,Male,No,Hemet,,,63,2,4886,25694,78,0,518.32,1,0,11,23,0
1135-LMECX,0,None,Yes,No,No,No,No,Female,No,Moreno Valley,,,47,0,4905,22983,19.85,0,16.47,0,0,1,0,0
8535-SFUTN,0,Offer B,Yes,Yes,Yes,Yes,Yes,Male,No,Moreno Valley,,,21,0,4842,12743,106.45,0,2199.05,1,0,61,73,2
8677-HDZEE,0,Offer B,Yes,Yes,No,Yes,No,Female,No,Mountain Center,,,42,0,4212,1500,105.45,178,140,0,0,56,3,0
2475-MROZF,0,Offer C,Yes,Yes,Yes,No,No,Male,No,Murrieta,,,36,0,3597,36149,95,827,86.1,0,0,30,29,0
3482-ABPKK,0,Offer C,Yes,Yes,Yes,No,No,Female,No,Nuevo,,,19,0,5271,7344,54.3,742,795.76,2,0,28,48,0
7531-GQHME,0,Offer D,Yes,No,No,No,No,Male,No,San Jacinto,,,34,0,4996,4456,20.05,0,467.52,0,0,12,0,0
5174-ITUMV,0,Offer A,Yes,Yes,No,Yes,Yes,Male,Yes,San Jacinto,,,37,2,5666,21349,105.4,0,2611.66,0,0,67,16,0
0913-XWSCN,0,Offer B,Yes,Yes,No,Yes,Yes,Male,Yes,Sun City,,,29,2,6411,8692,85.5,0,2303.95,0,1,55,52,0
0750-EBAIU,0,Offer B,Yes,Yes,Yes,No,Yes,Male,No,Temecula,,,43,0,4770,3070,91.25,0,1628.12,0,0,52,12,0
3571-DPYUH,0,Offer B,Yes,Yes,No,No,No,Male,Yes,Temecula,,,30,3,5653,46171,94.7,3747,2537.5,2,1,58,69,0
7601-GNDYK,0,Offer C,Yes,No,No,No,No,Male,Yes,Wildomar,,,52,3,3764,19368,19.6,0,729.75,2,1,35,0,0
8067-NIOYM,0,Offer C,Yes,No,No,No,No,Female,Yes,Irvine,,,51,3,4368,2762,21.1,0,494.4,1,9,24,0,0
1403-GYAFU,0,Offer A,Yes,No,No,No,No,Male,Yes,Irvine,,,47,2,4485,27369,20.05,0,3399.9,0,5,70,0,0
4234-XTNEA,0,None,Yes,Yes,No,No,No,Male,No,Irvine,,,25,0,5213,17621,79.95,127,75.4,1,0,2,73,0
5348-CAGXB,0,Offer D,Yes,Yes,No,No,No,Male,No,Irvine,,,60,0,2325,22499,89.55,225,400.32,2,0,12,22,0
0621-HJWXJ,0,Offer B,Yes,Yes,No,No,No,Female,Yes,Irvine,,,54,0,4980,6301,81.55,1207,1332.45,0,1,63,24,0
5844-QVTAT,0,Offer C,Yes,Yes,Yes,No,No,Female,Yes,Irvine,,,24,0,4276,26419,58.45,528,290.07,0,8,33,27,0
8905-IAZPF,0,None,Yes,Yes,No,Yes,No,Female,Yes,Capistrano Beach,,,32,0,5251,7465,95.65,742,3234.03,0,4,69,11,0
5394-MEITZ,0,None,Yes,Yes,No,Yes,No,Female,Yes,Corona Del Mar,,,26,0,5667,13422,80.6,2078,840,2,5,60,42,0
6859-QNXIQ,0,None,Yes,Yes,Yes,Yes,No,Female,Yes,Costa Mesa,,,43,5,5308,48207,113.1,4372,1895.04,2,10,72,53,0
2782-LFZVW,0,Offer D,Yes,Yes,No,Yes,No,Female,No,Costa Mesa,,,52,0,3880,62069,58.95,60,270.27,1,0,11,10,0
2866-IKBTM,0,None,Yes,No,No,No,No,Female,No,Dana Point,,,57,0,3968,27730,19.55,0,40.63,0,0,1,0,0
7129-AZJDE,0,Offer C,Yes,Yes,No,Yes,No,Male,Yes,Huntington Beach,,,59,1,2074,58764,78.95,318,120.36,2,1,34,12,2
2560-PPCHE,0,None,Yes,Yes,No,Yes,Yes,Female,No,Huntington Beach,,,22,0,5742,32304,105.05,397.91,1743.95,0,0,65,59,0
8138-EALND,0,None,Yes,No,No,No,No,Male,No,Laguna Hills,,,35,0,4123,48273,19.75,0,52.35,1,0,15,0,1
3580-HYCSP,0,None,Yes,Yes,Yes,Yes,Yes,Male,Yes,Midway City,,,44,4,5780,8660,110.3,0,2376.72,2,10,72,51,0
1352-HNSAW,0,None,Yes,Yes,Yes,Yes,No,Female,Yes,Aliso Viejo,,,26,3,5633,41237,115.6,4850,2497.68,0,9,72,59,0
2075-PUEPR,0,None,Yes,No,No,No,No,Male,Yes,Newport Coast,,,46,2,5248,5597,19.35,0,1358.5,1,2,55,0,1
1982-FEBTD,0,None,Yes,No,No,No,No,Female,Yes,Newport Beach,,,27,2,5939,28687,25.6,0,587.42,0,1,23,0,0
5791-KAJFD,0,None,Yes,Yes,Yes,Yes,Yes,Female,Yes,Newport Beach,,,58,0,6198,3124,68.75,0,2400.16,0,2,56,8,0
2654-VBVPB,0,None,Yes,No,No,No,No,Female,No,Newport Beach,,,22,0,2010,22133,19.9,0,11.83,0,0,1,0,0
1154-HYWWO,0,Offer C,Yes,Yes,Yes,No,Yes,Male,No,San Clemente,,,55,0,4993,34946,70.6,0,1605.12,1,0,38,22,0
2501-XWWTZ,0,None,Yes,Yes,No,No,No,Male,No,San Clemente,,,51,0,2535,15297,70.2,61,11.11,0,0,11,8,0
3716-UVSPD,0,None,Yes,Yes,No,No,Yes,Male,No,San Juan Capistrano,,,54,0,4209,34321,49.3,0,14.97,0,0,1,5,0
6815-ABQFQ,0,None,Yes,Yes,No,Yes,Yes,Male,Yes,Silverado,,,53,0,5800,1859,107.25,0,808.08,1,1,56,25,1
7343-EOBEU,0,Offer E,Yes,No,No,No,No,Male,Yes,Laguna Niguel,,,19,0,5587,62103,23.6,0,42.3,1,9,3,0,0
3701-SFMUH,0,Offer E,Yes,Yes,Yes,Yes,Yes,Male,Yes,Trabuco Canyon,,,63,3,4326,32268,69.7,0,36.19,1,6,7,51,0
6103-LIANB,0,None,Yes,Yes,No,Yes,No,Male,Yes,Westminster,,,49,1,4583,88230,99.5,938,2424.31,0,3,59,16,0
7319-VENRZ,0,Offer E,Yes,Yes,No,No,No,Male,No,Rancho Santa Margarita,,,19,0,4010,42193,64.3,259,222.88,1,0,7,58,2
5846-NEQVZ,0,None,Yes,Yes,Yes,Yes,No,Male,Yes,Mission Viejo,,,19,0,5328,46371,70.85,2885,172.53,1,3,71,58,0
6967-QIQRV,0,None,Yes,Yes,Yes,Yes,Yes,Male,Yes,Mission Viejo,,,23,1,3707,46227,101.9,0,31.8,2,8,15,30,1
5781-RFZRP,0,None,Yes,Yes,Yes,No,No,Male,Yes,Ladera Ranch,,,34,0,5431,350,73.5,268,2441.69,0,7,71,5,0
0308-IVGOK,0,None,No,Yes,No,No,No,Female,No,Santa Ana,,,23,0,2133,70011,40.4,249,0,0,0,11,59,0
7293-LSCDV,0,None,Yes,No,No,No,No,Female,Yes,Santa Ana,,,32,3,6134,91188,19.25,0,1420.8,0,2,60,0,0
5756-JYOJT,0,None,Yes,Yes,No,Yes,Yes,Female,No,Santa Ana,,,55,0,3206,37879,64.9,0,55,0,0,11,23,0
9548-LIGTA,0,None,Yes,Yes,Yes,Yes,Yes,Male,Yes,Tustin,,,26,0,4072,55062,81.05,0,1240.74,1,2,61,51,0
5150-LJNSR,0,Offer C,Yes,Yes,Yes,No,Yes,Male,Yes,Tustin,,,27,3,4524,17494,98.05,0,1131.19,2,3,31,59,0
8270-RKSAP,0,Offer E,Yes,Yes,No,No,Yes,Male,No,Anaheim,,,30,0,3198,60553,70.5,31.09,366.39,0,0,9,52,0
2640-LYMOV,0,Offer E,Yes,No,No,No,No,Male,No,Anaheim,,,59,0,3007,81333,19.65,0,19.22,0,0,2,0,0
1423-BMPBQ,0,Offer E,Yes,No,No,No,No,Female,Yes,Anaheim,,,62,1,2400,19629,19,0,28.28,0,1,1,0,0
2393-DIVAI,0,Offer E,Yes,No,No,No,No,Female,No,Brea,,,40,0,5575,34055,20,0,46.11,0,0,3,0,0
4568-KNYWR,0,None,Yes,Yes,Yes,No,Yes,Male,No,Fullerton,,,56,0,6471,34592,63.25,0,2404.48,2,0,52,10,0
8752-IMQOS,0,None,Yes,No,No,No,No,Male,Yes,Fullerton,,,28,0,2894,24502,20.1,0,26,0,1,5,0,0
0742-LAFQK,0,None,Yes,Yes,Yes,Yes,Yes,Male,Yes,Fullerton,,,52,0,5152,46105,99.15,0,2077.92,1,1,72,8,0
0795-LAFGP,0,None,Yes,Yes,Yes,Yes,Yes,Male,Yes,Fullerton,,,25,0,5633,21157,90.4,0,253.47,0,1,71,52,0
0619-OLYUR,0,None,Yes,Yes,Yes,Yes,Yes,Male,Yes,Garden Grove,,,32,0,6437,50641,111.9,0,3443.76,3,1,72,27,0
5512-IDZEI,0,None,Yes,No,No,No,No,Male,Yes,Garden Grove,,,56,0,2026,31428,24.9,0,848.7,2,1,46,0,0
0459-SPZHJ,0,None,Yes,Yes,Yes,Yes,No,Male,Yes,Garden Grove,,,19,0,4652,43491,83.5,3750,847.35,1,1,63,69,0
0215-BQKGS,0,Offer C,Yes,Yes,Yes,No,Yes,Male,No,Garden Grove,,,52,0,5393,23481,84.3,0,741.9,0,0,30,20,0
9244-ZVAPM,0,None,Yes,Yes,No,No,Yes,Male,No,Garden Grove,,,36,0,2352,15878,45.6,0,37.44,2,0,1,9,0
8208-EUMTE,0,None,No,Yes,Yes,No,Yes,Male,No,Villa Park,,,45,0,2136,5935,54.85,0,0,2,0,16,27,0
5172-MIGPM,0,None,Yes,Yes,No,Yes,No,Male,No,Orange,,,22,0,5707,18058,65.55,140,53.24,0,0,4,59,0
1710-RCXUS,0,None,Yes,Yes,No,Yes,No,Male,Yes,Orange,,,53,0,4965,15396,90.35,1384,469.71,3,0,51,30,0
0374-FIUCA,0,None,Yes,No,No,No,No,Male,Yes,Orange,,,59,0,5368,40915,20.4,0,1524.9,1,1,65,0,0
5839-SUYVZ,0,None,Yes,Yes,No,No,No,Male,No,Orange,,,21,0,2893,23172,74.55,960,613.12,1,0,16,82,0
5173-ZXXXL,0,None,Yes,No,No,No,No,Male,No,Orange,,,47,0,3488,37916,19.95,0,62.9,1,0,2,0,0
1096-ADRUX,0,None,Yes,Yes,No,No,Yes,Female,Yes,Placentia,,,34,1,4395,48170,74.25,82.61,2497.44,0,1,66,17,0
2001-MCUUW,0,None,Yes,Yes,No,Yes,Yes,Male,No,Corona,,,51,0,4210,44875,108.65,107.87,1725,0,0,46,22,0
2731-GJRDG,0,None,Yes,Yes,Yes,Yes,Yes,Female,No,Corona,,,55,0,5076,16998,109.55,43.3,147.52,1,0,32,12,0
4723-BEGSG,0,None,Yes,Yes,Yes,Yes,Yes,Male,Yes,Corona,,,35,0,5483,21911,86.65,0,872.64,0,1,72,23,0
6516-NKQBO,0,None,Yes,Yes,Yes,Yes,Yes,Male,Yes,Corona,,,28,0,3067,60294,81,0,837.9,1,1,38,73,0
8672-OAUPW,0,None,Yes,Yes,No,No,Yes,Male,No,Corona,,,48,0,4138,13188,47.85,0,1866.09,1,0,51,20,0
8207-DMRVL,0,None,Yes,Yes,Yes,Yes,Yes,Male,Yes,Yorba Linda,,,47,3,6158,39458,114.55,0,1576.08,1,1,72,58,0
2804-ETQDK,0,None,Yes,No,No,No,No,Male,No,Ventura,,,57,2,4101,27381,20.55,0,1361.58,0,0,66,0,0
7138-GIRSH,0,None,Yes,Yes,No,Yes,Yes,Male,No,Camarillo,,,63,0,4145,24945,69.5,0,1352,2,0,50,2,0
9396-ZSFLL,0,None,Yes,Yes,No,No,Yes,Female,No,Carpinteria,,,64,0,3762,17409,48.85,0,203.7,0,0,15,19,0
6464-KEXXH,0,None,No,Yes,No,No,No,Male,No,Fillmore,,,55,0,2372,16013,25.25,30,0,0,0,8,16,0
5240-CAOYT,0,None,Yes,Yes,Yes,No,Yes,Female,No,Oak View,,,30,0,4882,6503,87.55,0,1611.39,3,0,57,41,2
4059-IIEBK,0,None,Yes,Yes,No,No,Yes,Female,No,Ojai,,,51,0,4025,21633,78.55,0,285.32,1,0,7,16,0
0516-UXRMT,0,None,Yes,Yes,Yes,No,No,Female,No,Oxnard,,,27,0,5801,77791,92.05,2705,1480.56,0,0,62,47,0
4851-BQDNX,0,None,Yes,Yes,No,No,Yes,Male,Yes,Oxnard,,,56,1,5904,25322,85.05,0,576.4,0,5,40,22,0
5148-HKFIR,0,None,Yes,No,No,No,No,Female,No,Piru,,,49,0,4404,1459,19.7,0,317.4,2,0,20,0,0
3003-CMDUU,0,None,Yes,Yes,No,Yes,Yes,Female,Yes,Santa Paula,,,22,0,3273,32511,95.15,0,745.25,1,0,25,52,0
5016-IBERQ,0,None,Yes,Yes,No,No,Yes,Male,Yes,Simi Valley,,,28,0,2781,49027,84.25,0,415.15,2,1,23,51,0
9931-KGHOA,0,None,Yes,Yes,Yes,No,Yes,Female,Yes,Santa Barbara,,,48,0,5928,20893,55,0,600.3,0,9,46,15,0
1775-KWJKQ,0,None,Yes,Yes,Yes,Yes,No,Male,Yes,Santa Barbara,,,41,0,6046,25771,89.85,591,1941.12,0,5,72,9,0
7665-VIGUD,0,None,Yes,No,No,No,No,Male,No,Santa Barbara,,,40,0,4745,12741,20.35,0,174,0,0,10,0,0
9411-TPQQV,0,Offer B,No,Yes,Yes,Yes,No,Female,No,Santa Barbara,,,31,0,3533,10986,54.55,626,0,2,0,40,28,0
7954-MLBUN,0,None,Yes,Yes,No,Yes,No,Male,No,Santa Barbara,,,41,0,2021,16477,99.45,435,311.55,0,0,31,14,0
2077-DDHJK,0,None,Yes,Yes,Yes,No,Yes,Female,Yes,Goleta,,,48,0,4114,49975,70.9,0,1863.88,0,2,68,9,0
9574-BOSMD,0,None,Yes,No,No,No,No,Male,Yes,Arvin,,,50,2,5668,16206,25.4,0,1298.12,1,10,68,0,0
8404-VLQFB,0,None,Yes,No,No,No,No,Female,Yes,California Hot Springs,,,21,1,4667,226,25.25,0,443.25,1,1,15,0,0
2391-IPLOP,0,Offer B,Yes,Yes,No,No,No,Male,Yes,Corcoran,,,25,0,4706,23506,69.65,1996,716,1,6,50,58,0
5845-BZZIB,0,None,Yes,No,No,No,No,Male,Yes,Frazier Park,,,37,3,4517,1526,20.1,0,411.25,2,7,35,0,0
1140-UKVZG,0,Offer D,Yes,No,No,No,No,Female,No,Farmersville,,,64,0,5208,8644,24.8,0,167.28,0,0,17,0,0
5183-SNMJQ,0,Offer D,Yes,Yes,No,Yes,No,Male,No,Frazier Park,,,32,0,5787,4498,95.1,95,456.9,0,0,10,11,0
8100-PNJMH,0,None,Yes,Yes,Yes,Yes,No,Male,Yes,Glennville,,,39,0,5228,296,88.85,859,2829.48,0,2,68,14,0
7838-LAZFO,0,Offer B,Yes,Yes,Yes,Yes,No,Male,Yes,Hanford,,,38,0,4192,53204,78.8,684,445.95,0,6,45,19,0
2085-JVGAD,0,None,Yes,No,No,No,No,Male,Yes,Ivanhoe,,,56,0,3078,4517,20.35,0,79.55,0,3,37,0,0
8095-WANWK,0,Offer D,Yes,Yes,No,No,Yes,Female,No,Kettleman City,,,46,0,5369,1809,45.25,12.43,35.5,1,0,10,29,0
3030-ZKIWL,0,None,Yes,No,No,No,No,Male,No,Lake Isabella,,,23,0,2798,5564,20.05,0,18.15,0,0,1,0,0
9565-FLVCG,0,Offer B,Yes,Yes,Yes,Yes,Yes,Male,Yes,Lamont,,,40,0,5420,15364,69.55,133.77,1132.95,0,10,65,30,0
8755-OGKNA,0,Offer B,Yes,No,No,No,No,Female,Yes,Laton,,,33,3,5864,2900,19.5,0,2401.98,0,5,57,0,0
2800-VEQXM,0,None,Yes,Yes,No,No,Yes,Female,No,Lebec,,,48,0,3319,1247,74.75,0.95,37.5,0,0,3,4,0
5533-RJFTJ,0,Offer B,No,Yes,No,No,Yes,Male,No,Lemoore,,,22,0,5214,30419,30.2,0,0,2,0,49,58,0
0214-JHPFW,0,None,No,Yes,No,Yes,Yes,Female,Yes,Lost Hills,,,22,0,5640,2502,57.8,0,0,2,9,70,85,0
5642-MHDQT,0,Offer B,Yes,No,No,No,No,Female,Yes,Mc Farland,,,60,0,4836,10781,19.85,0,601.55,0,6,53,0,0
3088-FVYWK,0,Offer B,Yes,No,No,No,No,Male,Yes,Mc Kittrick,,,37,3,5794,302,25.55,0,1765.43,3,3,53,0,0
9092-GDZKO,0,Offer D,Yes,No,No,No,No,Male,No,New Cuyama,,,49,0,3534,798,24.85,0,505.34,1,0,22,0,0
2324-AALNO,0,Offer B,Yes,No,No,No,No,Female,No,Porterville,,,63,0,5517,65566,24.55,0,1140.48,0,0,48,0,0
5760-IFJOZ,0,None,Yes,Yes,No,Yes,No,Male,No,Richgrove,,,57,0,3449,2956,107.95,69,142.5,0,0,3,22,0
2826-UWHIS,0,Offer B,Yes,Yes,No,No,Yes,Male,Yes,Sequoia National Park,,,64,0,5602,56,81.4,0,71.55,1,4,45,19,0
7501-IWUNG,0,Offer B,Yes,Yes,No,Yes,No,Female,Yes,Springville,,,57,0,6301,3546,73.8,1108,77.47,0,9,61,24,0
4957-TREIR,0,None,Yes,Yes,Yes,No,Yes,Male,No,Stratford,,,37,0,5645,1729,64.4,1.37,114.15,0,0,3,7,0
8040-MNRTF,0,None,Yes,Yes,No,No,No,Female,No,Taft,,,47,0,3029,14937,71.1,0,37.51,0,0,1,10,0
1536-HBSWP,0,None,Yes,Yes,No,No,No,Female,No,Terra Bella,,,33,0,4667,5868,49.9,0,14.93,0,0,1,4,0
5313-FPXWG,0,Offer B,Yes,No,No,No,No,Male,No,Three Rivers,,,58,0,4886,2318,24.6,0,1752.36,0,0,51,0,0
0946-FKYTX,0,Offer B,No,Yes,No,No,Yes,Male,No,Tulare,,,42,0,6290,56101,30.1,0,0,0,0,52,14,0
5076-YVXCM,0,Offer B,Yes,Yes,No,Yes,No,Male,No,Tupman,,,55,0,4191,236,83.4,498,2341.92,3,0,51,12,0
8262-COGGB,0,None,Yes,No,No,No,No,Male,No,Visalia,,,53,0,5384,44741,20.45,0,11.61,1,0,1,0,0
6663-JOCQO,0,None,Yes,Yes,Yes,Yes,No,Male,Yes,Wasco,,,55,0,4258,22760,75.25,516,900.86,1,7,31,22,0
9620-QJREV,0,Offer B,Yes,No,No,No,No,Male,No,Weldon,,,62,0,3313,1935,20.55,0,1985.75,2,0,47,0,0
2480-JZOSN,0,None,Yes,No,No,No,No,Female,Yes,Woody,,,64,0,4517,88,20.65,0,35.24,0,8,1,0,0
0078-XZMHT,0,None,Yes,Yes,No,Yes,No,Male,Yes,Visalia,,,19,0,6322,36718,85.15,3284,2329.92,0,5,72,52,0
8338-QIUNR,0,None,Yes,Yes,Yes,No,Yes,Male,Yes,Bakersfield,,,23,0,4397,44588,66.5,197.28,438.48,2,8,72,41,1
1525-LNLOJ,0,None,Yes,Yes,No,No,No,Male,Yes,Bakersfield,,,34,0,4186,35643,63.3,796,2114.64,0,5,66,19,0
9450-TRJUU,0,None,Yes,Yes,No,No,No,Male,No,Bakersfield,,,52,0,2332,53481,83.15,171,1442.35,0,0,35,6,0
1766-GKNMI,0,None,Yes,Yes,No,Yes,Yes,Male,No,Bakersfield,,,56,0,4388,59195,84.9,0,275.21,0,0,29,21,0
6942-LBFDP,0,None,Yes,No,No,No,No,Female,No,Bakersfield,,,30,0,5629,44915,20.55,0,33.4,2,0,2,0,1
1456-TWCGB,0,None,Yes,Yes,No,No,No,Male,No,Bakersfield,,,34,0,3272,58632,49.25,10,152.04,2,0,4,5,0
7596-ZYWBB,0,Offer B,Yes,Yes,Yes,No,Yes,Female,No,Bakersfield,,,19,0,4372,40836,59.6,0,2813.85,0,0,65,76,0
3014-WJKSM,0,None,Yes,Yes,No,No,No,Male,Yes,San Luis Obispo,,,26,0,4910,27047,75.3,1335,97.15,2,10,29,59,0
3347-YJZZE,0,None,Yes,Yes,No,Yes,Yes,Male,Yes,Los Osos,,,60,2,4558,14859,80.1,0,195.17,0,6,29,27,0
